date,Holiday,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration
2013-06-16,0,22.0,18.8,20.4,41.7,7.6,5.65,1.27
2013-06-17,1,24.0,19.2,21.4,9.6,6.4,16.08,3.14
2013-06-18,0,24.9,19.4,21.7,11.0,7.4,14.58,2.99
2013-06-19,0,22.0,19.2,20.3,100.1,5.4,3.96,0.97
2013-06-20,0,25.1,17.7,21.0,3.4,6.6,19.9,3.92
2013-06-21,0,23.6,18.9,21.0,5.6,5.9,10.62,2.19
2013-06-22,0,24.0,19.4,21.1,26.6,4.6,9.27,1.95
2013-06-23,0,24.8,19.7,21.6,27.8,5.8,14.44,2.86
2013-06-24,0,24.8,19.1,21.3,35.5,6.6,13.62,2.76
2013-06-25,0,24.9,20.1,21.8,27.4,6.6,17.37,3.33
2013-06-26,0,22.9,20.0,21.2,12.6,5.9,8.83,1.78
2013-06-27,0,25.3,19.9,21.4,27.5,8.4,10.78,2.18
2013-06-28,0,22.7,19.9,20.9,18.9,6.6,4.6,1.09
2013-06-29,0,23.6,19.7,21.2,36.7,8.5,10.93,2.15
2013-06-30,0,22.9,19.5,21.0,7.1,7.4,10.74,2.11
2013-07-01,0,23.9,19.6,21.2,7.5,7.1,13.08,2.56
2013-07-02,0,24.9,19.6,21.5,14.1,8.2,14.48,2.82
2013-07-03,0,23.9,19.5,21.3,14.2,7.9,12.81,2.48
2013-07-04,0,23.5,19.6,20.8,25.1,7.4,9.34,1.87
2013-07-05,0,22.5,19.4,20.7,40.5,5.4,7.87,1.62
2013-07-06,0,22.0,19.4,20.5,26.0,4.8,5.98,1.29
2013-07-07,0,22.7,19.5,20.6,15.5,6.0,6.51,1.39
2013-07-08,0,22.9,19.2,20.5,22.2,5.2,8.2,1.7
2013-07-09,0,22.8,19.4,20.6,19.9,4.6,7.43,1.56
2013-07-10,0,24.2,19.3,20.8,29.8,6.9,10.92,2.19
2013-07-11,0,22.7,19.5,20.9,15.0,5.0,9.01,1.85
2013-07-12,0,24.6,19.5,21.3,6.7,8.4,15.92,3.06
2013-07-13,0,23.5,19.1,21.0,19.6,4.3,12.88,2.53
2013-07-14,0,23.9,19.3,21.3,14.6,5.8,14.76,2.89
2013-07-15,0,23.9,19.5,21.3,22.2,6.1,13.98,2.71
2013-07-16,0,24.5,19.6,21.5,14.6,6.8,16.85,3.21
2013-07-17,0,22.9,19.2,20.7,24.0,5.0,9.71,1.95
2013-07-18,0,22.5,19.4,20.5,27.6,5.9,4.68,1.07
2013-07-19,0,21.6,19.4,20.3,14.2,5.4,5.08,1.12
2013-07-20,0,24.8,19.2,21.2,10.6,8.0,16.86,3.29
2013-07-21,0,23.9,19.4,21.1,19.2,6.1,13.01,2.59
2013-07-22,0,24.5,19.9,21.3,59.8,6.9,10.95,2.23
2013-07-23,0,25.9,19.3,21.9,8.1,7.6,18.73,3.63
2013-07-24,0,25.0,19.8,21.5,33.7,6.7,17.51,3.37
2013-07-25,0,22.8,19.4,20.9,13.7,8.0,11.64,2.27
2013-07-26,0,24.1,19.7,21.6,16.2,6.6,16.18,3.11
2013-07-27,0,24.9,19.5,21.3,26.6,8.7,15.29,2.95
2013-07-28,0,22.2,19.5,20.6,13.0,6.3,9.91,1.97
2013-07-29,0,25.8,19.2,22.1,6.4,3.4,15.17,3.09
2013-07-30,0,25.7,20.4,22.6,17.6,4.7,15.77,3.23
2013-07-31,0,24.3,19.8,21.8,22.5,5.7,14.65,2.99
2013-08-01,0,23.3,19.1,20.9,12.2,6.8,11.56,2.32
2013-08-02,0,24.5,19.4,21.2,12.2,6.9,14.69,2.87
2013-08-03,0,24.6,18.3,21.5,5.7,4.6,15.74,3.16
2013-08-04,0,26.1,19.9,22.3,10.5,5.9,18.45,3.69
2013-08-05,0,26.0,19.1,21.3,38.0,6.5,14.16,2.87
2013-08-06,0,23.7,19.2,20.6,19.7,5.6,11.6,2.31
2013-08-07,0,23.7,18.6,20.6,9.8,4.7,12.33,2.43
2013-08-08,0,22.7,19.0,20.5,6.9,5.6,10.02,1.97
2013-08-09,0,23.1,19.0,20.3,31.5,7.2,8.98,1.79
2013-08-10,0,23.2,18.8,20.4,23.1,6.0,12.04,2.34
2013-08-11,0,23.3,19.0,20.6,15.0,7.1,14.17,2.72
2013-08-12,0,23.5,18.3,20.7,5.7,7.2,13.6,2.67
2013-08-13,0,24.3,18.9,20.9,15.6,6.7,16.76,3.21
2013-08-14,0,24.5,18.7,21.0,11.8,5.2,17.24,3.32
2013-08-15,0,24.8,17.9,21.0,11.9,6.2,19.62,3.71
2013-08-16,0,25.0,18.4,21.0,9.0,6.3,16.75,3.31
2013-08-17,0,24.0,19.0,20.7,10.9,6.6,14.58,2.81
2013-08-18,0,22.3,19.0,20.4,7.4,6.2,10.75,2.08
2013-08-19,1,23.4,18.6,21.2,2.9,5.5,16.21,3.1
2013-08-20,1,24.2,18.7,21.5,8.5,4.3,15.22,3.03
2013-08-21,0,24.2,18.7,21.0,24.7,6.1,13.98,2.76
2013-08-22,0,24.4,19.3,21.0,14.3,5.4,13.46,2.62
2013-08-23,0,24.4,19.0,21.2,8.7,6.2,15.37,2.99
2013-08-24,0,24.8,19.0,21.4,10.0,6.1,17.08,3.3
2013-08-25,0,25.1,19.1,21.2,7.6,6.4,17.21,3.29
2013-08-26,1,23.8,19.7,21.1,13.4,5.0,12.2,2.39
2013-08-27,0,22.6,19.3,20.5,23.1,4.1,5.4,1.14
2013-08-28,0,23.7,18.9,20.7,18.1,6.5,12.88,2.51
2013-08-29,0,22.7,18.5,20.4,10.3,8.9,12.94,2.45
2013-08-30,0,21.9,18.4,20.2,2.6,6.1,10.74,2.11
2013-08-31,0,24.0,18.9,20.8,14.7,5.4,16.1,3.07
2013-09-01,0,23.9,18.9,20.9,13.5,6.2,13.52,2.62
2013-09-02,0,23.7,19.2,20.7,26.4,5.2,8.65,1.77
2013-09-03,0,21.6,18.6,19.9,15.8,5.0,5.91,1.25
2013-09-04,0,24.0,18.5,20.4,7.1,6.9,13.32,2.56
2013-09-05,0,24.1,18.1,20.6,2.3,7.1,16.54,3.11
2013-09-06,1,24.1,18.6,20.7,1.8,6.6,16.29,3.11
2013-09-07,1,23.6,18.4,20.1,7.7,6.6,16.03,3.04
2013-09-08,1,23.7,17.2,20.1,2.5,6.7,18.08,3.39
2013-09-09,0,23.7,17.4,20.2,3.0,6.2,19.3,3.61
2013-09-10,0,23.3,18.0,20.1,3.9,6.9,18.08,3.32
2013-09-11,0,23.6,15.9,19.8,3.0,6.0,17.78,3.37
2013-09-12,0,24.0,17.1,20.6,6.6,4.3,19.08,3.62
2013-09-13,0,26.1,18.1,21.6,1.4,5.2,21.9,4.24
2013-09-14,0,26.0,17.1,21.2,9.0,5.9,20.26,3.93
2013-09-15,0,24.8,17.4,20.8,3.3,6.3,19.67,3.74
2013-09-16,0,23.7,18.1,20.5,4.6,6.5,17.45,3.26
2013-09-17,1,24.5,17.7,20.8,3.0,5.4,18.22,3.49
2013-09-18,0,25.6,17.8,21.4,7.7,5.8,18.84,3.66
2013-09-19,1,23.6,19.5,21.3,7.5,5.1,14.17,2.74
2013-09-20,0,24.0,19.0,21.2,12.7,7.9,15.97,3.03
2013-09-21,0,24.8,18.5,21.0,2.8,7.7,15.71,3.0
2013-09-22,0,24.2,17.0,20.6,1.8,6.5,15.95,3.08
2013-09-23,0,24.7,18.2,21.1,2.4,5.5,17.05,3.31
2013-09-24,0,24.9,18.9,21.2,6.8,5.9,15.98,3.11
2013-09-25,0,24.7,18.4,20.5,4.9,6.6,13.49,2.64
2013-09-26,0,23.0,18.3,20.1,3.2,6.5,16.05,3.02
2013-09-27,0,22.1,16.4,19.6,6.0,4.9,12.9,2.46
2013-09-28,0,24.0,18.5,20.8,12.8,6.9,14.32,2.75
2013-09-29,0,23.1,18.2,20.1,18.6,6.8,14.39,2.74
2013-09-30,0,22.9,17.6,19.5,15.8,6.5,15.63,2.9
2013-10-01,0,23.7,17.5,19.7,2.5,5.1,13.56,2.57
2013-10-02,0,20.9,18.2,19.6,2.6,3.7,5.6,1.2
2013-10-03,1,20.8,18.3,19.5,3.9,4.2,4.97,1.13
2013-10-04,0,20.5,17.2,18.7,8.1,5.1,7.45,1.5
2013-10-05,0,19.5,17.3,18.3,19.6,5.9,2.88,0.74
2013-10-06,0,21.4,16.6,18.3,10.2,4.0,8.04,1.58
2013-10-07,0,22.7,16.0,18.8,5.1,5.1,15.04,2.81
2013-10-08,0,23.3,15.8,19.2,2.8,5.6,17.94,3.29
2013-10-09,0,23.8,16.5,20.0,0.0,4.5,19.51,3.62
2013-10-10,1,23.7,16.6,20.1,1.1,5.2,16.99,3.17
2013-10-11,1,24.9,18.3,20.9,3.3,5.2,18.43,3.51
2013-10-12,1,24.7,17.4,20.4,0.9,6.3,18.82,3.54
2013-10-13,1,21.2,17.0,18.5,5.0,4.8,6.09,1.26
2013-10-14,1,18.4,16.7,17.4,100.9,5.0,1.83,0.56
2013-10-15,1,19.4,16.4,17.8,50.8,4.7,5.51,1.12
2013-10-16,0,21.3,15.1,17.8,1.0,5.6,14.58,2.63
2013-10-17,1,21.3,16.0,18.3,1.2,5.6,12.22,2.28
2013-10-18,0,21.9,12.2,17.4,4.1,5.6,15.23,2.78
2013-10-19,0,19.4,14.3,16.7,4.3,4.9,7.08,1.37
2013-10-20,0,21.0,14.8,17.6,2.6,5.5,14.71,2.67
2013-10-21,0,20.3,11.8,16.5,0.3,6.4,15.15,2.66
2013-10-22,0,20.3,14.0,16.9,0.1,4.5,17.33,3.0
2013-10-23,0,21.0,13.4,16.8,0.0,5.3,17.93,3.13
2013-10-24,0,22.1,13.6,17.3,0.0,6.3,18.07,3.23
2013-10-25,0,21.7,13.8,17.4,0.3,6.2,18.58,3.28
2013-10-26,0,19.8,13.8,16.4,2.0,5.5,15.7,2.7
2013-10-27,0,18.3,14.1,15.7,2.0,6.1,12.36,2.1
2013-10-28,0,19.8,13.2,15.6,2.2,6.3,16.17,2.76
2013-10-29,0,18.9,11.8,15.1,0.3,6.0,14.0,2.41
2013-10-30,0,18.8,12.9,15.5,0.0,6.9,13.57,2.31
2013-10-31,0,18.2,12.9,15.1,1.0,6.4,13.23,2.27
2013-11-01,1,18.2,12.8,15.0,0.9,7.4,13.89,2.36
2013-11-02,1,18.9,11.7,14.9,2.7,8.4,15.3,2.62
2013-11-03,1,18.7,9.5,14.1,0.0,8.2,16.13,2.71
2013-11-04,0,17.9,9.6,13.7,0.0,6.2,15.98,2.6
2013-11-05,0,18.1,10.5,14.1,0.0,6.2,14.73,2.44
2013-11-06,0,19.7,12.6,15.7,0.0,5.9,14.94,2.57
2013-11-07,1,19.7,9.7,15.0,0.0,6.0,16.14,2.77
2013-11-08,0,19.1,12.1,14.7,0.0,5.4,14.78,2.55
2013-11-09,0,18.6,12.6,15.3,0.0,5.1,15.42,2.62
2013-11-10,0,19.3,12.1,15.3,0.3,6.4,16.39,2.92
2013-11-11,0,20.1,9.5,14.5,0.0,6.9,17.63,3.09
2013-11-12,0,19.2,10.2,14.5,0.0,6.0,16.83,2.8
2013-11-13,0,19.5,9.7,14.2,0.0,6.8,16.68,2.78
2013-11-14,0,18.6,10.2,14.2,0.2,6.1,13.85,2.36
2013-11-15,1,18.8,8.5,14.2,0.2,5.6,14.43,2.41
2013-11-16,0,19.1,8.2,14.3,0.0,5.6,14.7,2.45
2013-11-17,0,20.1,9.5,14.6,0.0,6.4,16.87,2.83
2013-11-18,0,19.0,9.5,13.9,0.0,6.0,15.54,2.62
2013-11-19,0,17.5,10.9,13.7,0.0,5.6,13.98,2.26
2013-11-20,0,16.9,10.2,13.3,0.0,5.6,12.33,2.02
2013-11-21,0,16.5,10.4,12.8,0.0,5.2,11.67,1.91
2013-11-22,0,16.5,10.7,13.1,0.0,5.3,13.78,2.2
2013-11-23,0,16.4,10.2,12.8,0.0,6.6,13.36,2.13
2013-11-24,0,16.5,10.3,12.7,0.0,6.4,10.08,1.66
2013-11-25,0,17.4,10.9,13.3,0.0,5.7,13.38,2.15
2013-11-26,0,17.6,10.0,13.4,0.0,6.8,13.0,2.12
2013-11-27,0,17.9,10.9,13.8,0.0,6.3,13.37,2.16
2013-11-28,0,17.8,11.7,14.1,0.0,6.0,12.56,2.05
2013-11-29,0,18.3,11.9,14.3,0.0,7.4,13.69,2.23
2013-11-30,0,18.3,10.7,13.8,0.0,7.1,13.85,2.28
2013-12-01,0,16.4,10.9,13.0,0.0,5.5,13.44,2.09
2013-12-02,0,18.2,10.1,13.8,0.0,6.8,13.69,2.24
2013-12-03,0,18.3,11.4,14.3,0.0,6.0,14.8,2.42
2013-12-04,0,18.5,10.1,13.8,0.0,6.4,15.18,2.47
2013-12-05,0,17.5,9.0,12.9,0.0,6.2,14.76,2.35
2013-12-06,0,16.7,9.7,12.6,0.0,6.0,13.66,2.14
2013-12-07,0,16.7,9.9,13.1,0.0,5.1,13.5,2.14
2013-12-08,0,17.3,10.0,13.0,0.0,6.2,13.29,2.14
2013-12-09,0,17.4,9.3,12.9,0.0,6.9,14.82,2.34
2013-12-10,0,16.2,10.5,12.7,0.0,7.6,11.89,1.9
2013-12-11,0,16.0,9.6,12.0,0.0,6.9,13.1,2.04
2013-12-12,0,14.7,9.0,11.3,0.4,6.9,12.68,1.91
2013-12-13,0,11.2,8.0,9.3,0.8,7.0,5.55,0.88
2013-12-14,0,13.0,6.4,9.3,0.0,6.1,10.54,1.54
2013-12-15,1,16.0,7.8,11.3,0.0,6.1,15.38,2.34
2013-12-16,0,15.8,8.5,11.3,0.0,5.1,15.31,2.34
2013-12-17,0,12.1,6.9,9.1,0.0,5.2,11.13,1.61
2013-12-18,0,10.7,6.5,8.3,0.0,4.8,5.46,0.88
2013-12-19,0,11.0,7.5,8.6,2.9,5.4,6.82,1.03
2013-12-20,0,11.9,6.5,8.7,0.5,6.4,13.07,1.8
2013-12-21,0,12.0,6.2,8.8,0.0,6.0,11.37,1.6
2013-12-22,0,15.0,4.7,9.6,0.0,6.6,14.8,2.18
2013-12-23,0,15.6,4.9,10.0,0.0,9.0,14.61,2.2
2013-12-24,0,16.6,6.9,11.2,0.0,7.4,14.09,2.17
2013-12-25,1,17.4,6.2,11.4,0.0,6.6,13.15,2.09
2013-12-26,0,17.4,4.9,10.9,0.0,6.6,13.93,2.22
2013-12-27,0,16.5,5.1,10.7,0.0,6.3,13.38,2.1
2013-12-28,0,16.2,7.0,11.4,0.0,7.8,11.17,1.82
2013-12-29,0,15.2,6.3,10.3,0.0,8.3,15.54,2.38
2013-12-30,1,14.7,5.3,9.6,0.0,6.2,15.31,2.22
2013-12-31,0,14.7,3.8,9.4,0.5,5.6,11.03,1.75
2014-01-01,0,17.1,8.7,12.1,0.0,8.5,15.37,2.47
2014-01-02,0,15.9,7.5,11.1,0.0,6.9,14.67,2.26
2014-01-03,0,14.6,5.6,9.7,0.0,6.0,13.67,2.08
2014-01-04,0,14.4,6.9,10.0,0.0,6.4,13.99,2.03
2014-01-05,0,15.3,7.0,10.4,0.0,9.4,13.86,2.12
2014-01-06,0,14.1,6.8,9.8,0.0,8.2,15.43,2.25
2014-01-07,0,13.3,5.3,8.9,0.0,6.6,14.96,2.16
2014-01-08,0,13.3,6.3,9.0,0.0,7.6,13.4,1.94
2014-01-09,0,14.7,6.6,10.1,0.0,6.1,12.14,1.88
2014-01-10,0,16.0,2.1,9.6,0.0,6.5,15.53,2.39
2014-01-11,1,12.7,7.7,9.8,2.1,5.7,8.66,1.4
2014-01-12,0,12.6,6.2,8.9,0.0,5.9,13.3,1.89
2014-01-13,0,14.1,6.8,10.0,0.0,6.2,12.57,1.88
2014-01-14,0,15.4,6.5,10.5,0.0,6.2,14.45,2.18
2014-01-15,1,15.0,7.3,10.6,0.0,7.2,12.01,1.9
2014-01-16,0,14.9,6.7,10.4,0.0,6.5,15.24,2.31
2014-01-17,0,15.8,7.7,11.4,0.0,5.9,15.04,2.32
2014-01-18,0,11.1,7.0,9.5,12.9,6.3,2.47,0.56
2014-01-19,0,15.0,1.1,9.3,0.1,6.1,16.4,2.43
2014-01-20,0,16.6,7.1,11.2,0.0,6.0,16.34,2.53
2014-01-21,0,17.2,2.6,10.9,0.0,6.8,13.54,2.22
2014-01-22,0,16.1,10.5,12.7,0.0,5.1,12.5,2.02
2014-01-23,0,17.1,7.6,12.5,0.2,7.2,13.54,2.22
2014-01-24,0,16.8,5.2,10.9,0.0,7.7,12.04,2.04
2014-01-25,0,16.7,8.1,11.9,0.0,8.6,16.92,2.64
2014-01-26,0,17.2,6.6,11.8,0.0,6.0,15.48,2.49
2014-01-27,0,17.3,5.8,11.6,0.0,7.1,17.04,2.73
2014-01-28,0,16.7,7.5,11.3,0.0,6.8,16.78,2.64
2014-01-29,0,16.6,8.5,12.0,0.0,6.0,14.29,2.27
2014-01-30,1,17.2,6.3,11.7,0.9,6.6,14.76,2.32
2014-01-31,0,16.3,7.9,11.6,0.0,6.6,16.6,2.58
2014-02-01,0,17.1,2.7,11.1,0.0,6.4,16.7,2.63
2014-02-02,0,18.5,2.9,11.4,0.0,7.6,17.9,2.89
2014-02-03,0,19.2,5.3,12.6,0.0,7.4,14.57,2.5
2014-02-04,0,19.9,7.0,13.2,0.0,8.1,17.42,2.98
2014-02-05,0,17.8,10.2,13.0,0.5,7.6,14.92,2.51
2014-02-06,0,17.4,7.5,12.6,0.0,7.3,18.22,2.89
2014-02-07,0,17.6,7.7,12.4,0.0,10.5,16.58,2.77
2014-02-08,0,17.1,4.3,11.1,0.0,11.5,18.83,3.04
2014-02-09,0,18.1,5.7,12.1,0.0,10.5,19.44,3.17
2014-02-10,1,17.4,5.1,11.2,0.0,8.2,19.14,3.07
2014-02-11,0,14.2,6.9,10.0,0.0,7.1,11.46,1.83
2014-02-12,0,15.0,5.0,9.7,0.0,8.4,19.28,2.9
2014-02-13,0,15.4,6.4,10.7,0.0,6.8,19.46,2.97
2014-02-14,0,11.4,8.9,9.9,11.6,4.3,3.7,0.69
2014-02-15,0,14.4,4.3,9.4,2.8,5.8,13.4,2.11
2014-02-16,0,9.1,5.6,7.6,10.6,5.4,5.43,0.88
2014-02-17,0,12.1,3.4,7.8,2.2,8.9,18.69,2.55
2014-02-18,0,16.2,5.5,10.3,0.0,6.7,18.94,2.95
2014-02-19,1,16.1,3.4,10.8,0.0,6.8,18.26,2.87
2014-02-20,0,17.8,6.6,12.5,0.0,7.0,19.95,3.23
2014-02-21,0,17.9,7.7,12.5,0.0,7.4,17.51,2.97
2014-02-22,0,13.7,9.9,11.8,9.5,3.4,5.91,1.06
2014-02-23,0,18.1,5.8,12.5,0.0,6.5,19.42,3.25
2014-02-24,0,18.0,7.1,13.0,0.0,8.4,20.88,3.42
2014-02-25,0,18.2,9.4,13.4,0.0,7.0,17.95,2.99
2014-02-26,0,17.6,8.9,13.3,0.0,7.9,16.22,2.8
2014-02-27,0,14.0,10.1,12.1,2.6,5.6,10.37,1.82
2014-02-28,0,16.6,9.4,12.1,1.2,6.2,14.87,2.46
2014-03-01,0,14.8,9.9,11.8,5.9,5.9,11.79,2.0
2014-03-02,0,16.5,4.7,10.9,0.2,7.6,18.73,2.96
2014-03-03,0,17.7,7.9,12.6,0.0,9.7,21.71,3.55
2014-03-04,0,17.7,8.2,12.7,1.1,6.8,18.0,3.04
2014-03-05,0,17.5,9.9,12.8,1.5,8.9,20.42,3.32
2014-03-06,0,17.9,5.8,12.5,1.1,8.7,21.34,3.58
2014-03-07,0,18.1,8.4,13.3,0.2,9.8,22.17,3.73
2014-03-08,1,19.1,8.8,13.6,0.0,9.2,22.79,3.86
2014-03-09,0,18.4,7.6,13.1,0.4,7.4,20.73,3.42
2014-03-10,0,18.9,7.3,13.2,0.9,7.1,19.77,3.31
2014-03-11,0,19.1,7.2,13.6,0.5,8.9,20.19,3.47
2014-03-12,0,21.4,5.7,14.8,0.2,12.3,22.75,4.25
2014-03-13,0,21.7,8.6,15.7,0.0,11.1,23.33,4.37
2014-03-14,0,20.1,8.3,15.2,0.2,7.0,22.19,3.89
2014-03-15,0,21.3,11.8,16.5,0.0,7.5,22.42,4.03
2014-03-16,0,22.1,11.9,17.1,0.0,6.2,20.86,3.85
2014-03-17,0,21.3,13.2,17.4,0.0,5.4,17.32,3.2
2014-03-18,0,21.4,13.7,16.7,3.7,5.5,19.25,3.46
2014-03-19,0,22.0,7.2,15.5,1.6,12.1,21.93,4.17
2014-03-20,0,19.8,7.9,14.5,1.4,8.4,21.82,3.8
2014-03-21,0,19.1,11.2,14.6,2.1,6.8,20.49,3.49
2014-03-22,0,16.5,8.2,12.6,3.9,6.2,18.24,2.97
2014-03-23,0,17.9,5.7,12.9,1.5,6.0,18.3,3.06
2014-03-24,0,18.1,11.1,14.2,1.3,7.0,16.92,2.89
2014-03-25,0,19.9,11.4,15.5,1.3,8.3,20.25,3.51
2014-03-26,0,23.4,6.4,16.2,0.0,9.8,24.15,4.52
2014-03-27,0,24.1,9.7,18.1,0.0,13.7,24.21,4.8
2014-03-28,0,25.3,9.7,18.9,0.0,11.0,24.78,4.88
2014-03-29,0,26.1,10.1,18.9,0.0,13.7,24.09,4.9
2014-03-30,0,26.1,10.4,19.0,0.0,15.2,24.9,5.15
2014-03-31,0,25.2,8.8,18.6,0.0,13.5,24.32,5.03
2014-04-01,0,24.0,9.7,18.2,0.0,10.2,24.44,4.89
2014-04-02,0,23.2,12.3,18.3,0.0,9.0,23.73,4.64
2014-04-03,0,21.9,10.0,15.2,3.7,9.1,19.9,3.6
2014-04-04,0,22.8,9.2,17.1,0.0,8.9,25.19,4.73
2014-04-05,0,21.2,15.0,18.1,0.0,6.2,17.11,3.28
2014-04-06,0,20.5,15.6,17.7,1.7,5.5,15.59,2.91
2014-04-07,0,23.0,15.1,18.8,1.2,9.1,21.28,3.92
2014-04-08,1,25.6,9.9,19.1,0.0,12.2,25.91,5.28
2014-04-09,0,25.7,11.1,19.4,0.0,11.0,25.69,5.25
2014-04-10,1,25.5,11.9,19.9,0.0,10.3,25.77,5.28
2014-04-11,0,25.1,13.8,19.7,0.7,9.3,24.58,5.02
2014-04-12,0,23.7,9.5,17.5,1.5,7.6,21.41,4.31
2014-04-13,1,23.1,10.5,17.8,1.1,6.6,24.81,4.81
2014-04-14,0,22.7,12.5,18.0,0.3,11.3,22.04,4.46
2014-04-15,0,24.8,9.8,18.5,0.0,8.7,25.35,5.01
2014-04-16,1,25.2,15.3,19.7,0.7,11.4,21.92,4.61
2014-04-17,0,25.2,12.0,18.7,1.6,9.7,22.65,4.54
2014-04-18,0,25.6,10.5,19.2,0.0,13.1,22.75,4.76
2014-04-19,0,25.9,12.6,19.2,1.3,8.2,21.08,4.32
2014-04-20,0,26.7,10.4,20.1,0.0,10.7,23.65,4.98
2014-04-21,0,27.6,10.1,20.9,0.0,10.0,27.12,5.84
2014-04-22,0,28.1,10.9,21.3,0.0,11.2,27.32,5.98
2014-04-23,0,27.8,11.5,21.6,0.1,10.8,24.93,5.54
2014-04-24,1,27.7,11.1,20.9,0.0,12.2,26.8,5.71
2014-04-25,0,28.5,11.6,21.8,0.0,11.0,27.4,5.79
2014-04-26,0,27.5,17.4,22.8,0.0,7.6,24.53,5.33
2014-04-27,0,28.2,15.4,21.5,3.1,11.9,23.87,4.98
2014-04-28,0,27.2,14.6,21.7,0.0,11.5,26.22,5.49
2014-04-29,0,28.1,17.8,22.7,0.7,9.7,25.51,5.54
2014-04-30,0,28.7,18.1,23.6,0.0,10.0,26.58,5.72
2014-05-01,1,25.9,19.2,21.6,9.5,6.9,19.8,4.1
2014-05-02,0,25.3,17.0,19.8,16.7,4.8,22.32,4.25
2014-05-03,0,23.5,14.0,18.6,13.2,4.7,20.9,3.96
2014-05-04,0,23.6,16.1,19.0,17.4,6.6,21.98,4.11
2014-05-05,0,23.7,14.8,18.4,24.2,6.6,20.39,3.81
2014-05-06,0,23.6,13.8,18.3,14.9,7.7,20.78,3.91
2014-05-07,0,23.8,14.9,19.5,13.8,8.3,22.75,4.29
2014-05-08,0,24.0,16.2,20.1,4.1,8.8,22.3,4.3
2014-05-09,0,26.9,17.0,21.9,0.0,9.6,25.14,5.05
2014-05-10,0,27.7,17.4,23.0,0.0,11.8,27.38,5.77
2014-05-11,0,28.2,13.9,22.3,0.2,13.0,27.83,5.98
2014-05-12,0,27.9,15.6,22.8,0.0,10.8,27.01,5.8
2014-05-13,0,27.4,14.5,21.7,0.0,12.8,25.79,5.44
2014-05-14,0,27.4,17.4,22.8,0.0,12.0,26.84,5.76
2014-05-15,0,26.6,14.1,21.9,0.0,9.6,26.53,5.52
2014-05-16,0,27.5,17.7,23.1,0.0,10.2,28.12,5.91
2014-05-17,0,27.4,17.9,22.9,0.0,10.0,25.27,5.4
2014-05-18,0,28.3,15.0,22.4,0.0,8.5,25.01,5.21
2014-05-19,0,27.2,15.6,22.4,0.2,6.8,24.35,4.92
2014-05-20,0,27.5,18.2,22.9,0.6,7.5,25.56,5.11
2014-05-21,0,28.5,17.9,23.6,0.0,11.0,27.82,5.87
2014-05-22,0,28.1,16.6,23.6,0.0,9.4,27.56,5.86
2014-05-23,1,28.5,20.4,24.8,0.0,7.6,25.76,5.63
2014-05-24,0,26.7,19.6,22.6,8.7,5.6,22.61,4.57
2014-05-25,0,25.2,17.3,20.9,8.3,6.6,22.27,4.27
2014-05-26,0,20.8,17.2,19.4,5.2,5.5,8.84,1.84
2014-05-27,0,21.7,17.7,18.8,6.6,4.8,8.15,1.68
2014-05-28,0,24.3,16.5,20.0,1.8,8.8,18.65,3.57
2014-05-29,1,23.6,16.1,20.0,14.3,6.7,22.13,4.16
2014-05-30,0,26.7,17.1,21.4,8.6,6.2,24.36,4.81
2014-05-31,0,24.8,18.5,20.8,5.7,8.4,18.21,3.51
2014-06-01,0,25.2,17.9,21.1,8.4,7.0,22.01,4.23
2014-06-02,0,25.4,16.7,21.0,4.1,6.3,22.35,4.32
2014-06-03,0,25.0,18.7,21.4,2.4,6.6,19.5,3.76
2014-06-04,0,26.4,16.9,22.1,3.2,7.6,23.08,4.59
2014-06-05,0,26.1,19.6,22.5,15.2,6.2,22.33,4.39
2014-06-06,0,25.9,18.2,22.4,6.8,6.6,21.71,4.3
2014-06-07,0,25.5,19.6,22.1,4.2,5.4,15.93,3.22
2014-06-08,0,26.3,19.2,22.0,3.2,7.2,17.54,3.5
2014-06-09,0,25.8,19.1,22.0,6.2,7.0,18.12,3.56
2014-06-10,0,24.9,19.3,21.7,42.2,6.4,15.06,3.01
2014-06-11,0,26.2,18.1,22.2,2.8,6.9,22.6,4.47
2014-06-12,0,26.2,19.4,22.4,3.4,7.9,22.1,4.37
2014-06-13,0,26.2,18.6,22.3,3.9,7.0,23.58,4.67
2014-06-14,0,25.7,18.9,22.2,8.7,6.9,21.9,4.27
2014-06-15,0,24.3,18.9,21.3,3.1,6.0,19.01,3.64
2014-06-16,0,26.9,19.0,22.8,7.5,6.1,22.07,4.41
2014-06-17,1,25.2,20.0,22.3,7.8,6.9,17.13,3.34
2014-06-18,0,24.9,19.9,21.9,12.8,6.2,20.9,4.05
2014-06-19,0,24.8,19.5,21.5,32.9,6.5,17.12,3.35
2014-06-20,0,22.5,20.0,21.1,22.2,6.6,7.72,1.61
2014-06-21,0,21.4,19.5,20.1,45.1,5.1,2.56,0.71
2014-06-22,0,23.6,18.9,20.7,3.3,6.5,9.9,2.07
2014-06-23,0,22.2,18.9,20.4,23.7,6.1,7.1,1.47
2014-06-24,0,25.9,18.4,21.7,5.6,7.3,20.65,4.11
2014-06-25,0,26.0,17.6,21.6,6.5,6.3,18.5,3.61
2014-06-26,0,25.8,19.8,22.0,12.7,7.1,18.48,3.64
